	Crohns_Disease	Colorectal_Cancer	Non-Specific_Dental_Disorder	Ulcerative_Colitis	Atopic_Contact_Dermatitis	Oro-Naso-Pharyngeal_Cancer	Type_II_Diabetes_Mellitus	Autism	Chronic_Kidney_Disease	HIV	Gestational_Pregnancy_Related_Disorder	Chronic_Liver_Disease	Cystic_Fibrosis	Chronic_Sinusitis	Parkinsons_Disease	Type_I_Diabetes_Mellitus	IBS	Sjogrens_Syndrome	Biliary_Tract_Disease	STI	Asthma	Multiple_Sclerosis_Other_Demyelinating_Disease	Acute_Bronchitis	Acne	Esophageal_Cancer	Emphysema_COPD	Schizophrenia_Related_Psychosis	Esophageal_Disease	Neonatal_Disease	Tuberculosis	Hepatobiliary_Cancer	Pneumonia	Rheumatoid_Arthritis_Related_Conditions	Psoriasis_Related_Disorders	Unspecified_Immune_Deficiency	Gastrointestinal_Infection	Stomach_Cancer	Non-Specific_Soft_Tissue_Disorder	Bladder_Cancer	Motor_Neuron_Disease	General_Viral_Infection	Benign_Colon_Neoplasm	Metabolic_Syndrome_X	Behcets_Syndrome	Breast_Cancer	Oral_Soft_Tissue_Disease	General_Hypertension	Alopecia	Urinary_Calculus	Unspecified_Diabetes_Mellitus	Inflammatory_Spondylopathies	Non-Specified_Cardiac_Ischemia	Lung_Cancer	Benign_Oropharyngeal_Neoplasm	Lupus_Erythematosus	Benign_Uterine_Neoplasm	Chronic_Tonsillitis_Adenoiditis	General_Bacterial_Infection	Unspecified_Hyperlipidemia	Pulmonary_Heart_Disease	Cerebrovascular_Disease	Non-Specific_Nephropathy	Atherosclerosis	Lichen	Vasculitis	Epilepsy_Related_Disorders	Rosacea	ADHD	Appendiceal_Disease	Hepatobiliary_Congenital_Anomaly	Substance_Abuse	Unspecified_Childhood_Psychoses	Aneurysm	Autoimmune_Polyglandular_Disorder	Nephrotic_Syndrome	Spleen_Disease	Pancreatic_Cancer	Urethral_Disorder	Myasthenia_Gravis	Non-Specific_Immune-Related_Skin_Disorder	Graves_Disease	Upper_Respiratory_Inflammation	Autoimmune_Lymphoproliferative_Syndrome	Growth_Hormone_Deficiency	Other_Viral_Hepatitis	Eye_Inflammation	General_Spondylosis_Spine_Disorder	Migraine	Spirochetal_Infection	Ear_Infection	Viral_Warts_HPV	Hyperaldosteronism	Macular_Degeneration	Escherichia_Coli_Infection	Non-Specific_Pulmonary_Disorder	Non-Specific_Liver_Disease	Fungal_Infection	Brain_Damage	Alzheimers_Disease	Other_Lymphoid_Histiocytic_Cancers	Menopausal_Disorder	Pubertal_Dysfunction	Cystitis_Urethritis	Functional_Digestive_Disorder	Adjustment_Disorder	Non-Specific_Cardiovascular_Disease	Pancreatic_Disease	Huntingtons_Chorea	Abnormal_Spine_Curvature	Glaucoma	Parasitic_Infection	Lymphoid_Leukemia	Thyroid_Cancer	Non-Specific_Digestive_Congenital_Anomaly	Spinal_Chord_Degeneration	Radiation_Sensitivity	Unspecified_Hepatitis	Thyroiditis	Diverticulosis_Diverticulitis	Kaposis_Sarcoma	Viral_Hepatitis_C	Bipolar_Disorder	Depression	Eating_Disorder	Non-Specific_Gastrointestinal_Disorder	Cardiac_Dysrhythmia	Corneal_Disorders	Non-Hodgkins_Lymphoma	Oro-Facial_Congenital_Anomaly	Bladder_Disorder	Influenza	Gout_Related_Crystal_Arthropathies	Alveolar_Disease	Eye_Infection	General_Thrombocytopenia	Copper_Metabolism_Disorder	Arthropod-Borne_Diseases	Seborrheic_Dermatitis	Poliomyelitis	Sleep_Apnea	Sleep_Disorder	Common_Variable_Immunodeficiency	Allergic_Rhinitis	Hereditary_Hemoglobin_Disease	PTSD	IgA_Immunodeficiency	Dyschromia	Encephalitis	Non-Specific_Anemia	Hirschsprungs_Disease	Familial_Mediterranean_Fever	Osteoporosis	Non-Specific_Neurologic_Congenital_Anomaly	Malnutrition	Purpura_Other_Hemorrhagic_Conditions	Gastritis_Duodenitis	Congenital_Neutropenia	Respiratory_Congenital_Anomaly	Reactive_Arthritis	Melanoma	Deep_Vein_Thrombosis
Crohns_Disease	1	0.198444049926134	-0.00134249257960293	0.455712545831252	0.065794970890057	0.00639904514648803	0.115796512902167	0.0811511724696212	0.172944017433614	0.145224508988825	0.00878982611130463	0.349334817733544	0.283570912636601	-0.000978205974479344	-0.00924146521164933	0.0792375323870654	0.00841186647344717	-0.0179052803782475	0.316696968716569	-0.00894099871238655	0.0796305338900294	0.075920013796688	-0.121092374176663	0.0606145258467283	0.0203202981740466	0.019099347523175	-0.0294204902638698	0.000713726654536265	0.0162535098780681	0.0727765688810088	0.0158294114532281	-0.00262645855265378	-0.0166108442435799	-0.000695249577120501	0.397478717766497	0.335038473401422	0.0247192077556575	-0.0581009732550575	0.00950229313331167	-0.136189549776959	0.202526239385368	0.034211323518321	-0.0947399525542904	-0.00126567740991813	0.00252406441439222	0.0528871488842985	0.146423150882616	-0.0420463407994427	0.117396819822707	0.0271057163611476	-0.0217689850702035	0.0039616638510253	0.13431561863793	-0.00948308701523096	0.0296655947837545	0.00431806647783626	0.0292412541345205	0.0602933040442798	0.338730833755387	0.0916990756308524	0.0569993645455389	0.147409279710888	0.052246946658593	-0.00167214355130372	0.0403563633992707	-0.0109693315947464	-0.0334587139361832	0.0622110037511495	0.00771489218593194	0.176976258160634	0.049071043594481	0.0292730469805861	0.122612103394175	0.0633131390687271	-0.0187973841472963	0.0137622222611788	0.000343999784419064	0.0139436631462455	0.0607310951660847	-0.168489564184566	0.331801672971833	0.0227422528808587	-0.000545927588287225	0.00647555230840907	0.15600255184963	0.112837573090411	0.054662287598265	0.017749174028769	-0.043105582280018	0.00372831236864331	-0.00983925390618061	-0.0019509289195156	0.0534769521689206	0.132210874162139	0.0339574190654049	0.152249354023173	0.0156717711922838	-0.146043308207343	0.00467699464391741	-0.0336580962875313	0.125450678272619	-0.143713644491938	0.0779078463661917	0.180466333090253	0.272174674477532	0.174283902475759	0.269966727347711	0.0806970237439086	-0.0168925651920098	0.124634110673398	0.0176425339536616	0.209859357593226	-0.15787360333812	0.107352252822563	0.149301461976334	0.174259805204657	0.216320215674237	0.0587336228324115	-0.00564375203698981	-0.108161579514659	0.0992053859984515	0.267137411858461	0.0603473154878066	0.0729182036024719	0.0102044022464708	-0.0912369912694661	0.00296009129127241	-0.0017746202959673	-0.00964881441520874	-0.00451585936683185	0.0426014408691315	0.00028277785264635	0.00758405447727533	-0.000859775785694158	0.140987213728849	-0.13369850435553	-0.00155338772440935	-0.00705511339518604	0.0236869473196893	0.0448794447189844	0.00147863469301509	0.00566656410918702	-0.0616753888118243	0.410516578272491	0.161980172927052	-0.109540641846133	0.046524089562488	-0.0295762867562035	0.0450988644325989	0.0681349587689431	-0.253308722365787	-0.0603548640556602	0.27093633045503	-0.234978229022413	0.00737819389718953	0.251246478619385	0.00162830515366143	0.0730360030193584	0.239009514747706	0.198314093432178	-0.199670612157548
Colorectal_Cancer	0.198444049926134	1	-0.105594619111554	0.0652958008605943	0.0600846228499248	0.23420746634902	0.088250586156585	-0.0452046027634446	0.0232536072715228	0.117554257357242	0.0980433929195526	0.163247260174763	0.0286304355529456	-0.0145363386940602	0.00486773467454518	-0.00907391958128044	-0.009435241396536	-0.0386843972988515	0.124819354417573	0.0260202327846222	0.000911084846558947	0.105216478325179	-0.0117115876887971	0.0187152417365995	0.425468261800124	0.0750337399774739	0.00396076292503405	0.0108872929340575	0.0755311113423421	0.128027922748996	0.049524648013664	-0.0212016698294044	0.0198410500386584	-0.00377720866047631	0.148944566945507	0.114013139470198	0.092657845171129	-0.0287253527630482	0.00203397931845316	0.00857762698872275	0.0284446937224265	0.20515716141516	0.114963676356165	-0.043897136119018	-0.01307338385291	0.0522262478555081	0.144049141332023	-0.0372249662679246	-0.00214191043344216	-0.0369556162203686	-0.104263497258835	0.176444593533754	0.0476757572810662	0.000812434317544812	0.00669872706779196	0.0674344513891961	0.148489971554276	0.151466016659579	0.00526144613441544	0.0188633118526153	0.0574927427271647	0.159807889504432	0.0393645566810702	0.0877821596592981	0.00396213937140762	0.170555849625662	0.0178697208650616	0.157045738586511	0.409257658714217	0.0921762808087353	0.0750149009491181	-0.0233414661588515	0.125870427364221	0.0610428199300882	0.0120909872342734	-0.026765894306472	0.144993856904581	-0.00153437821966562	0.0270085241751226	0.0506079941980277	0.0648984679674456	0.00011700485777868	0.189923924384289	0.0821863078978736	0.104915355329243	0.0735053120224539	-0.0418624685129129	-0.000134339563222901	-0.0241076532659516	0.20563022817832	0.15809920733451	0.033436232384676	0.0133114833142731	0.123382536571885	0.116725412012738	0.123974381436648	-0.0519063096186621	0.0394055889053365	0.0150117494980254	0.03287184197195	0.0414571919708532	-0.0504593723632629	-0.0545270495850996	0.0996053070808714	0.208533706111195	0.100889703290873	0.108906785802325	0.0053624938784055	-0.00880213407285245	0.113463589288681	0.0131408119655855	-0.0629023255268154	0.0701866974992332	0.110644353878218	0.0904581014909665	0.090444679373884	0.154725362360427	0.0750832558154749	-0.00442032326845119	-0.184066359511359	0.0329287095982548	0.0743857700479517	0.0528351110613254	0.128556956886615	-0.00080762760890264	-0.111403057864968	-0.00597052956179073	0.0272492516051986	0.0363816310463102	-0.0350113316242067	0.0890325599942643	0.0368588750944222	0.0372777682361371	0.0479201047615322	0.00891867833792234	-0.194291529601066	0.11118286012383	0.0206719041545753	0.13483017324661	0.0482353075824213	0.0101775989791928	0.139078120895123	0.0611603996677589	0.161725388626596	0.0844778437979503	-0.0785766449386988	-0.00749297037636563	0.245029831034802	-0.00393384616030331	-0.0290912049993884	-0.10124213331371	-0.08214010501901	0.0288309592986529	-0.118201469342924	0.0421025044149776	0.0429983970583828	0.193358676875614	-0.0337877087566501	-0.0133320919469503	-0.113801999937149	-0.170950307312332
Non-Specific_Dental_Disorder	-0.00134249257960293	-0.105594619111554	1	-0.0487405422787181	-0.019614999911376	-0.0918904353949769	-0.0408056819658592	-0.0606360458642836	0.0161495053177154	-0.0335913823278342	-0.00379273355123962	0.0925708359095009	0.160137087934875	-0.0448158094459308	0.0818905678793891	0.039160996972326	0.0302082937418383	0.246607480117507	0.0824480396690683	-0.0342658184803278	-0.00890271883136219	0.010368741283031	0.0495360987063353	-0.0200448275700853	-0.175789414665371	-0.00173055025863207	0.118655243403566	0.0477604856688439	0.0614081663675746	0.0130560216792865	0.0654834004273322	0.0302179331428407	0.0445457221935909	0.00667697471921194	-0.00937954229513571	0.0229318692104341	0.0347805150925492	0.0109216681506183	-0.0544349633173377	0.0550162718885642	-0.0445233670745135	-0.014133727676175	0.0808813859353776	0.0373824249056541	-0.0618318589752108	-0.146162504289527	-8.4034618498411e-05	0.0105780522392491	0.0763294582388309	0.0910138069567148	0.00876300231804919	0.0840852812199258	-0.0877926147255107	-0.0662066924344213	0.143454190690479	-0.0126987803849603	-0.156800402647079	-0.0117717448681299	-0.0193427731699975	0.0137126083913586	0.214155002443883	-0.0902921960919804	0.111060052437312	-0.00962854451795117	0.0228647491696362	-0.0932366994421358	0.0127191319061125	0.00361460182707474	-0.0319828979319848	0.0516368331436065	0.0665768348419035	0.0385098973802163	0.0500976979936869	-0.0942447266843159	-0.0420029755275109	0.000598751490986829	-0.0467742115098138	-0.014483033595749	0.0520077513116981	0.024138415957473	-0.0493351835033399	0.00785145933945107	-0.039194499505646	0.0124867447709373	0.105347117247557	-0.0162950203302092	0.0425410309548506	0.0300183369629903	0.0491738240311527	-0.111754654217136	-0.0430108995083338	-0.0628461956443596	0.106362900421372	-0.0374987845093874	0.00321451985970359	0.0952950568717431	-0.0743136980988554	0.00996286291784077	-0.00252321355496924	0.0912879026357126	0.09419781711184	0.020107361020922	0.0409797229502736	-0.0152762223762876	-0.144032797201055	0.0299652051739025	0.0369625590517237	-0.0457711794900838	-0.00839081567183392	0.00289393779894523	0.0217167804991746	-0.0323102964599144	-0.0141662400231227	-0.0422567326935111	-0.169362180810568	0.0465163911037821	0.169814988982414	-0.115347117321312	-0.00401990556378391	0.119750680872368	0.0952781162334791	0.0123146884276058	-0.0134356389176358	0.000218393509970973	0.00026028848130661	0.0659577530167177	0.159016003801052	-0.0114071823649264	0.11807811635876	-0.0538851727235245	-0.053516630986629	-0.0169562121397042	0.0587138568771353	0.00401672509005785	-0.0637754926610846	0.071322394502622	0.0935116652517642	-0.00171772374229821	-0.0320737212231025	0.0872984289531735	-0.0630858363183103	0.0318621186692544	-0.268503382255744	-0.0514721293840462	0.00401096926432968	0.0159835063970539	-0.00529756455622666	0.00287650595924162	0.320673225396591	0.00249354591522502	0.0447225835332585	-0.0539084424435364	-0.0421005005228155	0.0306399368865745	-0.00548494027510063	-0.0279753690004972	-0.344442709208418	-0.000534827611661444	-0.0166398039616949	-0.0964851264165106	0.106447012026097
Ulcerative_Colitis	0.455712545831252	0.0652958008605943	-0.0487405422787181	1	-0.1295443864842	0.032452589574166	0.210174039141356	-0.00203984417772504	0.118202275362751	0.0513078200990423	0.0035295622607932	0.167915077150113	0.110083446774609	-0.013430171270703	-0.0730735051744876	0.133290697923224	0.0704799312169233	0.0448638733989387	0.234848356743114	0.0685479488056585	0.0925879282815512	0.121770534082355	0.019853831163493	0.0203564070106186	-0.0761031295298367	0.102962497638545	0.053436112867766	0.0472718308717089	0.0430943433601054	0.015807844528206	0.00543155081962231	0.0319921988032782	0.0171018543524479	0.00226584639584245	0.163090467697733	0.255469257014781	0.118115877016291	-0.0310184340057983	-0.0393178034666415	-0.132930156845326	0.22849882210443	0.0970445869152468	-0.000140757723345684	0.0236706372057314	0.0283651306767304	0.048779481342084	0.0601521987349528	0.0430587766030216	0.0907211205602011	0.130038859115183	0.121356758560968	-0.0641419753828653	-0.00283139895967716	-0.00204659113721954	0.0626639300340808	0.0112940595237928	0.0381255904099353	0.100282462972788	0.297577431203482	0.145637371811521	-0.0402038516363335	0.0592420947213604	0.00606682056553291	0.0199166316755583	0.0171379413012279	-0.141549076525137	0.051587218020418	0.104478696563147	0.00986908965766402	-0.0206416911670674	0.0745059105699806	0.0563474712905953	-0.0366420619558084	0.183126918854661	-0.0983905997041027	0.0974643247302684	0.0883861325587124	0.0349823325440109	-0.0123603156301554	-0.0441877141167957	0.164201536762797	0.0744561870302922	0.0826533254352822	-0.162679077529109	0.023198430280537	0.0196235381820838	0.136408091290802	0.0718828834424149	0.0192166428319543	0.00892529336286555	0.0132775796600296	0.0481630186609799	0.103027514978128	-0.117613222631995	0.0869818049278435	0.178984418914965	0.055664699455213	-0.156737674741582	-0.0484880158490157	-0.0935152961754475	0.0600246491979857	-0.0515403819834992	-0.0365276038225517	0.126945928629422	0.00349549307294211	0.146667337177608	0.159794285061215	0.0619466403893935	-0.1316718568647	0.0841508381095443	-0.151277772738368	0.0955583189725736	0.0197356264707757	0.0765578703017848	0.0901765515480364	0.140738691415429	0.0885770101392552	-0.0151604459817701	-0.0963288703136608	-0.0766593462238325	0.0747503798938718	0.187097274816158	0.124936026933124	0.184037587244203	-0.0346695277051516	0.126712534310701	0.0423699012126752	-0.0288162023686666	-0.0211119756906377	0.0913373638139659	0.0493330575358064	-0.0135472773254742	0.015826987232662	0.0609390784082801	-0.0131348408971679	0.0480410991535339	-0.0839188678961349	-0.00266601347002805	-0.0114046749156526	-0.000894236254057666	0.00744885285268337	0.061218520451235	-0.026091271396363	0.228401535851394	0.0467726037567987	-0.0596982062559886	-0.0386676688634466	0.0583118667316571	-0.0390379014211343	0.0636462947672562	-0.053961525906104	0.194976376468307	0.377810524140034	-0.0958177646950321	0.00182484270737636	0.123483422948383	-0.0163070727026319	0.0264545731782311	0.0708107036765994	-0.114567486117513	-0.10632147915844
Atopic_Contact_Dermatitis	0.065794970890057	0.0600846228499248	-0.019614999911376	-0.1295443864842	1	0.0608849081124938	0.0109319622761911	0.185335660908992	0.0887291456599775	0.000839502193229882	0.0192074495631294	0.00968599990090002	0.153976060590881	0.0488290348754419	0.0763710877071935	-0.0604935022801135	0.0913603959213541	-0.0300690810896791	-0.0379750307946672	-0.114282704241365	-0.0994472873160303	-0.0642316825904964	-0.118811538111661	0.234215678606334	0.177822310057214	-0.00839656897242897	-0.0443157019662147	0.0240275667982674	0.183953956363552	0.0544790390994975	-0.0133401199698722	-0.0782715245837596	-0.0447541063279871	-0.0242563008719009	-0.0470303640463218	0.10119412627778	0.00677818888530725	-0.0135454666169456	0.0108078762202736	0.0378377755661108	-0.0527969531664913	0.0296729285518159	0.0113165388170921	0.0148967380985652	-0.0119404666045937	-0.075194757229995	0.000987329788613378	-0.103107750932281	-0.0261881223148234	-0.0291569530505374	-0.0335377806604382	0.0106682517462335	0.169724953425544	0.0676563110351091	0.121774132490802	0.00132333878201706	0.0621716385387573	0.000897195390097962	-0.0825278459381222	0.0174333873824405	0.0424843546363521	0.0655950481677063	0.0549209767484028	-0.0265600670873338	0.20341938699469	-0.00625068319248869	-0.0202373316972303	-0.0159336597840728	-0.0813192500700855	0.0890814913174786	-0.0611230335895629	-0.107636926972975	0.012577688351168	0.0166865658803842	0.0870238278297385	-0.0707934215822543	-0.0659384641352853	0.126400428290245	0.0827999737318704	0.101078069759556	0.121808757046615	0.190377766637791	-0.0749509346497538	0.122586459220221	-0.0388588673638574	0.0524215534747617	-0.13445322461607	-0.00617606782998167	0.140234516310121	0.00219586052374549	-0.0520276764808712	-0.0806754488338172	0.0766152240696891	0.208738708363102	-0.0892922595485356	-0.0653666927333831	0.108174115832316	0.0118050044836842	0.0569132024494781	0.0692097208978566	-0.0186290061746032	0.0651948731592892	0.00516189324680854	-0.00397815110938022	0.0359146017523541	0.0129704491071328	0.00862202580469081	0.0609716767518371	0.0462797579311276	0.0936680863113599	-0.0451301265564135	-0.0652884626709141	-0.0066287333776464	-0.0688699300918621	0.113326630143637	0.0519123438071795	0.0127785945002885	0.0838390165819075	0.00446416200234251	-0.0154984440536411	0.0155349805253334	-0.0405401140415036	0.00721675737832769	0.0361531496035546	0.000442354455100004	-0.140969246664121	-0.0492754932464839	-0.050923099073465	-0.000237067049209145	0.06177112669032	-0.0533625758608706	0.00128854227772955	0.0665267204515704	-0.0329421145260922	-0.00474854371956964	-0.0676374293080886	0.0718720214825302	-0.147387958816975	0.0158524507844563	0.0177609131155478	-0.0103186229927526	-0.0444885881272523	0.00175242034888113	0.0583926378420536	-0.0103038348188516	-0.0237045063850024	0.0761516125701996	0.0305406930205194	0.000667374598114962	0.00951384424829783	-0.0912954740989573	-0.157584765351081	-0.153403611053406	-0.146625556361844	-0.0930194959373225	0.0976318477911682	0.00691561524386387	0.113296936771463	0.111138893648962	0.0559179805351818	-0.121579045597723
Oro-Naso-Pharyngeal_Cancer	0.00639904514648803	0.23420746634902	-0.0918904353949769	0.032452589574166	0.0608849081124938	1	0.168511114401283	-0.0253841249401255	-0.00357794085310161	0.00241570303056736	0.0098830879544579	0.0508431440030887	-0.0102425161180822	0.0699156196463203	0.100869098499874	0.00222679418461487	0.025944598014452	0.0704069497220353	0.018054672520426	0.178087026691611	-0.00558687510303357	0.0397356340077617	-0.00268059831193065	-0.0281183727771319	0.243168401644777	0.0555576103966323	0.0518437238874839	-0.0827470432343167	0.038082175888435	0.0554416519702859	0.180321269978328	0.0806239961580911	-0.0396314038163492	-0.0821924916469687	0.0288836127588947	0.00307342549245399	0.132228860194288	-0.000542177748977176	-0.0155865861131595	0.0400910165190177	0.0638994694198706	0.0494617596509372	0.162219434557829	-0.00119951951720567	0.0328936013643065	-0.18620283927267	0.11002814312214	-0.00349642005586256	0.015420715541632	0.0331596520504447	-0.00675355052891756	0.000592983696236672	-0.00393917704330952	0.182144925286601	-0.0628246781558039	0.0119823472639274	0.379942485658726	-0.134527033347267	-0.0136786768281284	0.0280246771156983	0.104802603168234	0.0147525614633689	-0.0147333711499583	0.0745164453838276	0.0821792377485181	-0.0882588305088387	0.0105520875865169	0.0792007393588298	0.105283803487328	0.0643968481136755	0.0381492501401367	-0.0354109717528357	0.0530864642478355	0.132805252090045	-0.0620692757054862	0.00508081788590475	0.058421919754528	0.14087766908099	0.0116520163964265	0.115375392120009	-0.0172476244871068	0.108076824849724	0.0186271928201005	-0.0176711197815681	-0.0623643016103287	0.00160705786109989	0.0160046971611088	0.0366907282851728	0.0343923359135664	0.116249498712295	0.0892273041658673	-0.0620326887685268	0.0494250921576459	-0.0416519449834849	0.0303561191637043	0.115157197796247	0.0446836546602585	0.00139963899874881	0.0590922029383896	-0.168627853901492	0.00928977666556456	-0.0185157448185868	-0.0753619364281099	0.0170863017067396	0.0293125107988806	0.00346612120888857	-0.0559493530491318	-0.00692705958861288	0.00108172202154771	0.0405739734501065	-0.00964812238668544	0.00308720040953642	0.0108774542948256	-0.128237378454035	0.0238596496982645	-0.0149368606647226	0.117793872095226	-0.0115665779096333	-0.101824902853669	-0.128429037212563	0.0857646809909131	-0.0188943797208114	0.0656403941681176	-0.0269804534902206	4.18677337126269e-05	0.0524388785557808	0.0689616507318409	-0.0202373915997438	-0.0622220086364415	0.109724468085626	0.135996660611324	0.000138933357798503	-0.0538200365749535	0.064177016947946	-0.0206162045152053	0.0204814642935955	0.0548267988683626	0.0264471673603422	-0.097817955185765	0.000151682063740393	0.0270615962375135	0.138166423420524	0.210879254217512	-0.0127575726280086	0.016860035437547	0.00491264929071433	-0.0442117787428041	0.238817517802178	-0.0502652340247714	0.0843811209717025	0.0463210061601327	0.0862741638359237	-0.0583689940876336	0.0327722748472717	-0.0233260703624466	-0.0684811053052681	0.152691031330213	-0.0515905816092433	-0.0401210919772801	-0.102492860851022	-0.012176002985769
Type_II_Diabetes_Mellitus	0.115796512902167	0.088250586156585	-0.0408056819658592	0.210174039141356	0.0109319622761911	0.168511114401283	1	0.0452691992716129	0.189990504606883	0.0984121417204012	0.0676988304360061	0.0853127555726817	0.0725024693796592	0.0504757738326796	-0.0702813281101159	0.080092678391155	0.0141804593785631	0.0273459615863949	0.161758109881498	0.0649830947198741	0.0648128454721052	0.0889332440900896	0.0115888417679126	0.0243186612058654	-0.0258787730628245	0.117495672201373	0.0006609139520775	0.122876587529029	0.0457919073946372	0.17702458731567	0.0278317677009423	0.244155548801159	0.122331428876356	0.115673139195309	0.117643511239456	0.0740635750365533	0.149097510206904	-0.0190417427488659	0.000893822475469318	-0.0387997158127345	0.153267250519991	-0.00809647916450803	0.00977418970352797	0.00177212696922412	-0.0112543598340695	0.046668158400247	0.098886869809837	0.00882890221996333	0.0874039435822877	0.114926717247123	0.139308407580945	0.0637500039603911	0.0351499744469069	-0.215501427213075	0.0436895996063604	-0.0190427755167237	0.0674091670620991	0.00865055707337943	0.257931990455644	0.0586635605740257	0.135789900851281	0.179148622050778	0.147299657259305	0.00663205553533758	0.10251474393142	0.0357673983354096	0.197871486835442	0.0330659925335748	0.0121844629531755	0.0590671834476779	0.0623012210413563	0.0686597011638719	0.0780618002301597	0.00885983697111424	0.00341847633717381	0.0987922268301805	0.103274832307442	0.0976830319968566	0.0914615361725759	0.0482004354365268	0.0155844102996833	0.156172459715519	0.156446064072117	0.0445782051215306	-0.0388542329728629	0.0647379623204362	0.0407857649934572	0.0841639575849808	-0.00423962129661302	0.0578839696234905	0.0156044801252529	0.0294218585201495	0.0569899818842338	0.0593255359444993	0.072424751861254	0.0955746301815052	0.0255398605672798	0.0753332653487938	0.0752712708970519	-0.136305660889737	0.0998902349586997	-0.0186137168578934	-0.115997721977764	0.17380666771637	0.104795810060023	0.0542741122721863	0.102219772812348	0.028790576252072	-0.0119170027307443	0.124118603814692	0.0336021177775945	-0.00434010452252512	-0.0942977987801989	0.0724842496299471	0.0294623458080644	0.139399114663054	0.117408649131007	-0.0556015816491779	-0.0318263165149968	0.0414859073620788	0.0569211607401678	0.157401691890122	0.127643572437475	0.173675674352809	-0.0571833750230199	-0.0757715574048537	0.0124626564437738	-0.0254083560082972	-0.0191692716101395	0.06059475280955	0.094400597275093	0.0276994117063954	0.0708538354115564	0.188050831190504	0.076292411903761	-0.0300796504491448	-0.0954860973446576	0.11497991640497	-0.0314350966168054	0.028008598421386	-0.00353844421813321	0.156417688757718	-0.123752979480182	0.0298054559708344	0.0820303018995825	-0.00994843623726774	-0.00817393974926155	0.180005670143845	-0.131226213124547	0.172058212514091	-0.105730600522898	0.247658587341054	-0.0344125243297126	-0.0568517475922198	0.159789368814784	0.113550002042491	0.0542330619958453	-0.0328016505833057	-0.0118240570731382	0.0299975010046145	-0.00241076139199593
Autism	0.0811511724696212	-0.0452046027634446	-0.0606360458642836	-0.00203984417772504	0.185335660908992	-0.0253841249401255	0.0452691992716129	1	0.0913001651007999	-0.0519577497387159	-0.0665224993829613	-0.0696454014260423	0.0447542129648761	0.0282424459503408	0.0269555277484891	0.00532043921875163	-0.0259613221640596	-0.0984092460937613	-0.0358291849388956	0.0903401927632283	-0.00923854138801266	0.00339831890847287	-0.0419094339357306	0.0782299768265783	0.0478880936641783	-0.051690436860918	-0.00344227680196719	0.0181687744719416	0.0637025236597004	-0.0274216515863333	0.0365421499084886	-0.089055135082427	0.00691007502744968	-0.0298883762576648	0.0277569357587086	0.0831201762886844	0.068571515022578	0.023002449641097	0.0236214667603404	0.00682254657498086	0.0559448153281724	-0.104550307131372	-0.0725859268999074	0.0660145010550274	-0.0159385539428115	0.0351398834821363	0.10540883246642	-0.0347224401053609	0.0561752102355571	-0.0458654052070654	0.0555152147544535	0.102310189855047	0.148390441813545	0.00528718838244532	-0.0908061235884994	-0.0207877525255466	0.0195404996254504	-0.0752960828644049	-0.0681184812856581	-0.128379717725817	0.0507472210810077	0.126708774641979	-0.01375354745733	-0.0177862592735883	0.072576416272131	0.00293455379874581	-0.00681161090535746	0.0754875772361262	-0.153014378420143	0.0678608664440771	-0.0505300690396778	-0.0363188579313742	0.0151875483489815	-0.00563789006948222	0.0913331976932414	-0.0840243376580073	0.00155250576482151	-0.00107651774286896	0.229630385925388	-0.0609616311806322	0.0167856927807055	0.0458550960806779	-0.0320872996154074	0.183136527129514	-0.0340107334715967	0.00619141449016758	-0.0901554724583239	0.0392041784301531	0.0150153067384161	-0.00647045522716993	-0.121466055497433	-0.00345651557734	-0.133148509359972	0.159338061846303	-0.020008464261815	-0.0670250484946916	0.0391745988209701	0.135230985746591	0.00973249320121332	0.00868031101082282	-0.134888700750699	0.0392356427630322	0.040912296115276	0.0344644814633035	0.113839037891093	-0.0182278163804507	0.0987777565810612	0.0246724338896558	0.0639615490081244	-0.00956707823781441	-0.0591298787329284	0.115004328957296	-0.144385171795253	-0.0796402860178356	0.0441498345875597	0.0759673375443911	-0.0513572579767642	-0.0265879778166734	-0.0282939104155359	-0.0839845632544822	-0.0769165347565102	0.0696562992748093	0.00297461176755389	0.113295194555927	-0.0203958394966276	-0.33606155921136	-0.034846061405259	0.0119034983742653	-0.0811552976926789	0.0575888482598014	-0.0609622652154826	0.0023537817518048	-0.117245337964329	-0.0550594238822716	-0.0770150673385217	0.0479855620035264	-0.0438248398481784	-0.0507218502476235	-0.00850092448753855	-0.0129717018869578	-0.152221797044284	-0.114637353264087	-0.00995999798649863	0.0127851762749807	0.0402414884138433	-0.0331061538980484	0.0178152168515765	0.0374491653823165	-0.065144658506746	-0.000330149950177373	-0.163204733146008	-0.156890604198565	-0.120544521457682	-0.0371825159172956	-0.0184220468369651	0.19045812717774	-0.00770899432968981	0.0198868323198865	0.124633659319592	0.126222525815494	0.0331918593087085
